Procedure ID,Description,Amount
894609,STEM FEM 135D 3 HIP STD ,4500.00
894610,STEM FEM 133MM CMNTLS CO,4500.00
894611,HEAD FEM -8MM 12/14 36MM,1700.00
894612,HEAD FEM -4MM SHRT 36MM ,1700.00
894614,WIRE FX 2.3X230MM MNSTR ,611.10
894617,SYST ENDOBLDE PLNTR FSCA,3445.75
894625,BIT DRILL ORTHOLC 1.3MM ,2030.21
894652,CROSSTIE FXN 3X17X10G   ,1000.00
894653,REAMER CROSS TIE 2.5 MM ,500.00
894654,PEG ANTIRTATN 3.5MMX16MM,562.50
894655,NAIL BN RT 5.5X42MM 4H  ,4275.00
894656,REAMER LAP NL CAN 5.5MM ,911.00
894658,PEG THREADED 3.5MMX28MM ,372.00
894659,PEG THREADED 3.5MMX26MM ,372.00
894660,SET XTN 5FR 3LUM PWR INJ,100.00
894661,TRAY CATH 5FR DUAL MIDLI,1099.98
894662,SCREW BN 32MM ORTH STD  ,1056.00
894664,RESTORIS TRINITY DELTA H,1700.00
894665,STM FE 3 125D 124X45.5MM,4500.00
894666,SET XTN 100IN IV ROT L  ,33.00
894667,CATH GD CS-EH ST R CRV  ,2295.02
894669,CATHETER GUIDING G04    ,2295.02
894670,CATH GD CS-ST CRV 9F45CM,2295.02
894671,INTRODCR SHTH 9.5F HMSTS,1000.00
894696,SPACER RISE 10X30 7-14MM,7600.00
894697,INTRO SHEATH 6FR SAFETY ,1000.00
894698,SYS BLN VERTEBRAL 15MM  ,9634.63
894699,TRAY AVAFLEX VERT 10GX20,9634.63
894700,CAGE SPN 16X13.5X9MM 7D ,3400.00
894701,PLATE TESERA COVER GEN 2,380.00
894702,SCREW SPN 3.5X16MM      ,180.00
894703,SCREW CSPN SFDRL 4X16   ,180.00
894714,STNT VAS 7X37MM 80CM BLN,5600.00
894716,STNT VAS 8X58MM 80CM BLN,5600.00
894725,STEM HUM 80MM 7MM EQNX S,10146.00
894727,BODY HUM EQNX 0MM       ,10592.50
894736,NET RETRIEVAL FB 3X5.5CM,634.87
894741,STRUT EXFX MED TLR      ,5878.95
894742,SCREW VAR ANG CMPR 4X16 ,104.00
894743,SCREW HEADED 3.5 X 46 F ,570.00
894744,SCREW VAR ANG CMPR 4X45 ,104.00
894745,STPLE CLIP 12X12X12MM   ,2656.50
894746,CLAMP PNG EX FIX LT RT U,3457.30
894747,CLAMP FIXTR  ULNA STD1PR,3183.95
894749,SCREW LCK EXFX PNG CLMP ,560.00
894750,WIRE 100X2 MNIRL XFX HND,1161.09
894752,SCREW CORT SLFDRL 15X70 ,298.00
894802,NAIL FEM TROCH RT 9X360 ,5165.16
894803,INSERT TIB LAT ORT G2   ,1040.00
894804,KIT PRECSION CHRGING SYS,6160.00
894805,ANCHOR LD CLIK KT NXT GN,676.00
894807,SCREW RCON 2.7X18MM NLCK,264.00
894808,CATH TRU DLTN 18X4.5X110,3272.50
894809,CATH BLNDL 12FR 21MM 110,3272.50
894811,CATH TRUE BLN 22X4.5X110,3026.00
894812,CATH BLNDL 12FR 23MM 110,3026.00
894813,CATHETER TRUE DILATATION,3272.50
894814,CATH DIL TRUE 28X4.5X110,3272.50
894815,SCREW PDCL P-AX 5.5X50  ,1700.00
894833,NAIL IM 11X460 125D RT  ,3780.00
894834,SCREW ARCHN FIX ST 4X19 ,200.00
894838,DEFIB CARD 13MM 51X74MM ,33080.00
894865,SCREW CRAN 1.7X6MM      ,165.00
894867,NAIL 9MM 380MM RT PROX  ,3780.00
894868,EXPNDR TISS BRST 455CC  ,4080.00
894872,WRENCH TORQUE 1101      ,360.00
894874,TUNNELER SURG TL 12IN   ,560.00
894875,MPLT BRST 400CC RND LOW+,2600.00
894876,MPLT BRST 440CC RND LOW+,2600.00
894877,MPLT BRST 490CC RND LW+ ,2600.00
894878,MPLT BRST 540CC RND LW+ ,2600.00
894879,MPLT BRST 590CC RND LW+ ,2600.00
894880,NAIL AFX LNG11X440X125-R,3780.00
894881,STENT AAA EXLDR 12CM12MM,8200.00
894882,GRAFT EVAS 12CM 26X12MM ,19990.00
894903,KIT UROPCH RED STRL 57MM,31.00
894904,KIT UROPCH BLU STRL 70MM,31.00
894905,KIT UROPCH YLLW STRL 102,31.00
894906,SLEEVE IRRIG 2 3/4IN OST,8.40
894907,POUCH OST N IMG12X2.25IN,8.40
894910,BAG 12IN UROS 4 1/3IN 1 ,92.60
894911,POUCH OST 2 1/2IN CTF CE,20.20
894912,BAG 9IN 2.25IN UROS 2 PC,11.60
894913,KIT 2.25IN UROS 2 PC FLX,33.00
894914,BARRIER RING 4.5MM 2IN  ,29.60
894916,STENT SUPERA 6X40 6FR   ,2800.00
894917,STENT SUPERA 6.0X60 6FR ,2800.00
894918,STENT SUPERA 6X80 6FR   ,2800.00
894921,STENT SUPERA 6.0X100 6FR,2800.00
894922,STENT SUPERA 6.0X120 6FR,2800.00
894923,STENT SUPERA 6.0 X150 6F,2800.00
894924,CTH 4FR 1.2MM 145CM 20MM,1595.65
894925,CATH ARMADA14 1.5/20X145,1595.65
894926,CATH 4FR 2MM 145CM 20MM ,1595.65
894927,COIL EMBL HDR 2CM 1MM 3D,4250.00
894928,COIL EMBLHDR 2CM1.5MM3D ,4250.00
894929,COIL EMBLHDR 3CM 1.5MM3D,4250.00
894930,COIL EMBLHDR 4CM 1.5MM3D,4250.00
894932,COIL HYDRFRAM 10 2MMX2CM,4250.00
894933,COIL EMBL 3CM 2MM HDR 3D,4250.00
894934,COIL EMBL HDR 4CM 2MM 3D,4250.00
894935,COIL EMBL HDR 6CM 2MM 3D,4294.00
894936,COIL EMBL HDR 8CM 2MM 3D,4250.00
894937,COIL EMBL HYDR 2.5MMX4CM,4250.00
894938,COIL EMBLHDR 6CM 2.5MM3D,4250.00
894939,COIL EMBL HDR 8CM2.5MM3D,4250.00
894940,COIL EMBL HDR 4CM 3MM 3D,4250.00
894943,COIL EMBL HYDRO 3MMX6CM ,4294.00
894944,COIL EMBL HDR 8CM 3MM 3D,4250.00
894945,COIL EMBL HDR 10CM 3MM3D,4250.00
894946,COIL HYDRFRAM 10 4MMX5CM,4250.00
894947,COIL EMBL 8CM 4MM       ,4250.00
894948,COIL HYDRFRM 10 4MMX10CM,4250.00
894949,COIL HYDRFRM 10 4MMX15CM,4250.00
894950,COIL HYDRFRM 10 5MMX10CM,4250.00
894951,COIL EMBL HYDRO 5MMX15CM,4250.00
894952,COIL HYDRFRM 10 5MMX20CM,4250.00
894953,COIL HYDRFRM 10 6MMX12CM,4250.00
894954,COIL EMBL 19CM 6MM HYDRO,4250.00
894955,COIL HYDRFRM 10 7MMX15CM,4250.00
894956,COIL HYDRFRM 10 7MMX28CM,4250.00
894957,COIL HYDRFRM 10 8MMX17CM,4250.00
894958,COIL EMBL 33CM 8MM HYDRO,4250.00
894959,COIL HYDRFRM 10 9MMX31CM,4250.00
894960,COIL HYDRFR 10 10MMX36CM,4250.00
894961,COIL EMBL HDR 39CM 11MM ,4930.00
894962,COIL EMBL HDR 43CM 12MM ,4930.00
894963,COIL EMBL 47CM 13MM HYDR,4930.00
894965,COIL HYDRFR 18 14MMX45CM,4930.00
894966,COIL HYDRFR 18 16MMX44CM,4930.00
894967,COIL HYDRFR 18 18MMX50CM,4930.00
894970,COIL EMBL 48CM 20MM HYDR,4930.00
894971,CONNCTR Y SPN OFST 5.5-6,900.00
894972,SHELL ACTB TRN TPR 56MM ,2200.00
894973,SHELL ACT SIZE 3 52MM   ,2200.00
894974,LINER ACTB TPR 4 OF 36MM,1500.00
894976,STEM FEM 6 135D 139X42MM,4500.00
894977,STEM FEM 4 135D 129X41MM,4500.00
894978,CAGE SPN 38X28X6MM 15D  ,10500.00
894979,VALVE HMSTS GRDN NOCLK 2,400.00
894980,BAG CSF XTRN DRN 500ML  ,1232.00
894981,SYSTEM CSF XTRN DRN 20ML,2967.23
894982,DRSG BDER SCRM FM 9.2X9 ,188.40
894983,STENT VBX 8X79MM 135CM  ,6070.00
894987,ADAPTOR TPR HD NEUT 0MM ,464.00
894988,CATHETER GD AB RIGHTSITE,1575.28
894989,SHELL ACTB 66MM HIP MLHL,6258.00
894990,LINER ACET G7 SZI 54MM  ,3550.00
894991,LINER ACTB LNGE 15D 4X32,1100.00
894992,HEAD FEM +0MM MD NK 32MM,1600.00
894993,STENT BIL 10MM 8.5FR 40M,4800.00
895014,PLATE CERV ANTER 4H 7MM ,1720.00
895016,COIL EMBL AZUR C 4CM 2MM,1500.00
895017,COIL EMBL AZUR 8CM 3MM  ,1500.00
895019,KIT DRMACLS TIS EXP1-3CM,3846.15
895025,CATH NVCRS SUPRT65CM STR,1470.71
895026,NVCRSS SPPRT CATH 150 ST,1470.71
895027,SPACER SPN 12X14X7D 7MM ,3920.00
895028,HEAD FEM DLTA BLX 28MM  ,1600.00
895032,CAP SPN LCKG CVR 7MM    ,200.00
895047,IMPL SYS STRNLK 360 MULT,7622.00
895060,PLATE CERV 3LVL 51/59MM ,1900.00
895061,PLATE CERV 3LVL 48/56MM ,1900.00
895062,REAMER CROSSTIE 2.2MM   ,500.00
895063,IMPLANT XTIE 2.5X2.5 10D,1000.00
895064,JNTDEV NSRT PS+ 71/75X10,2000.00
895066,SPACER ALT10X36 9-13 8D ,7600.00
895068,STEM FEM HIP 6276-1-319 ,6085.00
895069,SPACR RS-L18X45 7-14 15D,9000.00
895070,SPACER RS-L18X45 8-15 6D,9000.00
895071,SPACER RS-L 18X45 7-14  ,9000.00
895072,FORCEPS BIP LNG BYNT STR,2716.00
895073,K-WIRE THREADED BLUNT   ,1000.00
895074,HEAD FEM +7MM HIP OPTN S,200.00
895075,PLATE 7HL LT USE W 2.7/3,1068.00
895083,PROBE AVCURE SM 16G 15CM,11357.50
895084,ROD SP 110X5.5MM ES2    ,360.00
895085,SPACER SPNL 25X8X13MMD  ,4500.00
895086,BIOLOX DELTA MODULAR HEA,1700.00
895087,HEAD BLX DLT MED 36X0.0 ,1700.00
895088,SCREW BN 4MM 10MM ASNS 3,359.28
895096,CNTRSNK HDLS PRGN 5.5MM ,500.00
895101,NEEDLE BIOPSY FINE 25GA ,2682.05
895102,NEEDLE FINE BIOPSY 22GA ,2682.05
895126,KIT IMPL 15X5.5MM 2.5MM ,2235.60
895129,PLATE T 2.4MM 2X6HL VLP ,1558.00
895135,IMPLANT BREAST SCM-310  ,2600.00
895137,IMPLANT BRST 330 NTRLLE ,2600.00
895149,PLATE CERV 2LV MXINT 36M,1900.00
895152,CAGE SPN 19X16X8MM 10D  ,1620.00
895153,PLATE SPN 74MM 4 LVL    ,1900.00
895154,LINER TRNTY 32MM +4 SZ2 ,1500.00
895155,SHELL ACTB 46MM HIP BONI,2200.00
895156,SHELL ACTB 54MM HIP     ,2200.00
895157,HEAD FM COCRMOD XS32 -6M,1700.00
895159,STEM FEM ACT COLR HI SZ7,4800.00
895168,PLATE 2.7/3/3.5/4MM 85IN,886.00
895176,PLATE OFST ANKL RT 89MM ,4538.00
895178,PEG THREADED 3.5MMX32MM ,372.00
895179,PEG ANTIRTATN 3.5MMX18MM,450.00
895188,SCREW FXANG SLFTP 3.5X14,200.00
895196,SCREW BN 3.5MM 50MM ORTH,282.00
895198,EXPANDR BRST HI PF 350CC,4080.00
895199,EXP TIS BRST SMTH 650CC ,4080.00
895200,EXPANDER TISS BRST 700CC,4080.00
895201,EXPANDER TISS BRST 850CC,4080.00
895204,WASHER ORT 9MMX1MM SS   ,90.00
895206,SCREW CRT 1M WSHR 3.5X18,140.00
895207,SCREW CORT 26MM DIA 3.5M,140.00
895208,SCREW CORT 28X3.5MM DIA ,140.00
895209,DEVICE ACROMIOCLAVICULAR,5450.00
895210,NAIL BN LT 5.5X48MM 4H  ,3135.00
895211,SCREW EVOS 2.0X12MM     ,113.30
895212,SCREW 2.7MM 4.5MM 13MM  ,125.90
895213,SCREW SPN CAN P-AX5.5X50,2000.00
895263,SCREW S-THRD HD 2.5X20  ,386.00
895300,SHELL ACTB 60MM 4HL LMT ,2000.00
895303,ROD CARBON RT EXFX 300MM,1290.10
895304,ROD ATTACH LG M/P CLMP  ,2546.25
895305,LARGE MULTI-PIN CLAMP   ,2716.00
895308,END CAP RT ANKL EX-FX   ,1000.00
895310,SCREW BN LCKNG 4X50MM   ,570.00
895314,PLATE ACP 2LVL 13/26/34M,1900.00
895315,SCREW BN 4MM 38MM       ,104.00
895316,NAIL T2 TIB STD 12X285MM,2979.38
895317,PEG THREADED 3.5MMX18MM ,372.00
895319,SHELL ACTB TPR 4 58MM   ,2200.00
895320,NAIL TIB 10.5MM 34CM    ,3559.92
895321,BOLT SPNL XIA 70MM 8.5MM,1370.00
895322,SCREW BN 80MM XIA 3 TI S,1370.00
895323,ROD SPN CURVED 5.5X105  ,360.00
895324,STEM FEM 6 125D 139X47MM,4500.00
895325,SCREW BN 4.3X54MM PLRS  ,336.00
895342,CAP END 10MM T40 FEM    ,418.46
895346,ADHSV DERMABOND MINI TOP,280.02
895358,WASHER 4.0 HEADED MINIMN,40.00
895360,SCREW GRLA NLCK 3.5X32MM,264.00
895361,SCREW 3.5X36MM NLCK GORL,264.00
895362,SCREW 3.5X36MM LCK RECON,341.00
895364,SCREW 3.5X32MM LCKNG GOR,342.00
895378,SCREW BN 3X20X5MM ASNS  ,328.44
895381,CAGE SPNL 15X7MM        ,1620.00
895384,CATH EP 110CM 4FR2-5-2MM,1018.50
895402,EXPANDER TISS BRST 535CC,4080.00
895404,SCREW BN 4MM 60MM 20MM A,387.60
895406,STEM FEM 13MM ECHO FX LA,2800.00
895407,CENTRALIZR PSTNR 14MM   ,244.00
895408,SCREW 3.5X50 CANC NLCKG ,236.00
895418,SCREW 2.4X14 STRNL XDRV ,100.00
895425,SPACER ALGRF 12X11X10MM ,2676.00
895430,SCREW 3.5X34MM LCK GORL ,342.00
895452,SCREW LCKNG BG 2.5X18MM ,341.00
895459,SCREW BN 2.7MM 20MM GORI,264.00
895460,SCREW R3CON NON LOCK 2.7,360.00
895461,SCREW BN 3.5X28MM GOR NS,264.00
895462,SCREW GOR NLCK 3.5X34MM ,264.00
895463,LEAD CPSR SNSE 457445   ,872.00
895466,SYS ENVEO R LOADING 26MM,2648.10
895479,DEVICE FX 18MM 2.2MM    ,6650.00
895480,SCREW SS 4.5X14 RESCUE  ,200.00
895481,COMP FEM ARCOS 15X210+0 ,17212.00
895482,SCREW BN 5MM 28MM HIP   ,294.00
895483,PLATE TRPZD 27MMX.8MM TI,1470.00
895484,SCREW BN 1.5MM 6MM      ,329.70
895485,SCREW BN 1.5MM 7MM      ,329.70
895486,KWR 1.2MMX100MM SNGL USE,632.40
895488,SCREW BN 4MM 26MM ASNS 3,359.28
895489,CAGE GLENOID ALPHA LARGE,3900.00
895490,ANCHOR DRAW TIGHT 3.2MM ,1000.00
895491,DRILL ORTH DISP 3.2MM   ,2206.75
895492,SCREW CANN TI 4X24MM    ,570.00
895493,SCREW CANN TI 4X28MM    ,570.00
895494,SCREW BN LCKG 3.5X30MM  ,420.00
895495,PLATE FIB 5 HOLE        ,3100.00
895496,PLATE OLIVE CONS K60-18E,154.00
895497,SCREW PERIART NLCK3.5X16,578.00
895500,SCREW BN 3MM 1.4MM 32MM ,1166.66
895502,SCREW PLT NLCK TI 3.5X12,578.00
895503,GRAFT EVAS 12CM 14.5MM G,8200.00
895521,BLN LUTNX 8X60MMX75CM   ,7026.25
895561,SHEATH INTR 6F 100CM.088,3293.15
895566,STNT VAS 7X58MM 80CM BLN,5600.00
895616,KIT UNIVERSAL APEX SUT  ,2716.00
895617,IMPLANT PULSE GNRT MRI S,34600.00
895618,NEUROSTIM REMOTE CNTRL  ,3465.00
895651,LIGASURE DVDR BIP 37CM M,2775.41
895671,BAND ANLPLS 29MM FLX    ,3306.00
895708,EXTENSION STM 120MM 13MM,2282.18
895709,COMPNT VNGRD 360D 62.5LT,9313.74
895710,BOLT EX FIX 12MM TRUELOK,156.80
895711,SCREW TRA 2.7X36MM CORT ,80.56
895712,STEM FEM ACT COLRSTD SZ4,4000.00
895713,DRSSING WND ANMC 4X4IN  ,944.00
895714,PLT 2.0/2.31.3 STR 8HL  ,1940.40
895715,SCREW BN 2MM 7MM ATS    ,203.70
895717,SCREW 2.0 9MM CORT      ,203.70
895718,SCREW PERIART LCK 3.5X58,173.60
895719,SPACER ALT 10X36 8-12 8D,7600.00
895720,STEM HUM EQNXSHLDR6X70MM,5574.00
895721,OSTEOTOME 934702        ,7883.75
895722,PLATE CERVICAL COVER    ,380.00
895723,CAGE SC 16X13.5X10X7D   ,3400.00
895724,SCREW CERV SA ST 3.5X18 ,180.00
895725,SCREW CANN P/T 6.5X75MM ,424.00
895726,SCREW BN 3.5X34MM       ,200.00
895728,SCREW BN MLDRNS 3.5X30MM,620.00
895729,BIT DRILL CALIBRTD 3.2MM,1833.30
895730,SCREW BN LCKT15 3.5X22MM,600.00
895731,SCREW BN LCK MD 26MM    ,600.00
895732,DRILL 5.5MM             ,500.00
895733,DRILL 2.3MM             ,500.00
895735,DRILL 2.75MM            ,500.00
895737,WIRE OLIVE 1.6MM        ,500.00
895739,NAIL LAPIDUS LT 54MM    ,3135.00
895741,STEM FEM 90X16MM ECHO   ,5000.00
895742,BEARNG VNGRD KN 59X10   ,1100.00
895743,SCREW BN 2X16MM SM CB LN,82.00
895744,SCREW HDLS CMPR 2.4X20  ,300.00
895745,SPACER SPN COAL 0D 12X16,3920.00
895746,RELOAD STPLR 3MM 3.5MM 4,3161.36
895756,STE HUMERAL 8MM COATED  ,5574.00
895759,GRAFT BN FM SHFT FRZ15+ ,2190.20
895810,INTRODCR SHTH 8.5F 91X71,2137.98
895816,CATH ABL 7FR WBSTR      ,2075.15
895817,SCREW CANC LAG 4X34     ,217.36
895820,INSRT ARTC L 12MM 6-7/EF,2100.00
895835,SET ADM MICRODRIP W LBL ,79.00
895836,BEARING TIB KN 10X63/67M,2773.28
895845,GRAFT EVAS 14CM 14.5MM 1,8200.00
895850,STENT VASC 6.5X150MM 6F ,2800.00
895851,STENT TRYT 19X2.5-3.5MM ,2600.00
895870,CAP END NAIL SONOMA BIBL,344.00
895894,SCREW 2.7MMX40MM LOPRO L,330.00
895900,SCREW INTFR BCMPS 15X5.5,1158.00
895902,SGL STG VNS CANN. ANG   ,436.00
895903,CANNULA PRFSN 17IN 0D26F,436.00
895904,CANN PRFSN 3/8IN 28F VNS,436.00
895926,STAPL BN FUSEFRC 16X18MM,4876.00
895949,DEFB CARD 13X51X73MM MRI,33080.00
895951,GWRE RNTHRU NS HC 300   ,746.90
895955,COIL EMBL 018 L26CM OD10,1500.00
895967,PLATE LATERAL FIBULA L  ,4638.00
895970,PLATE 4HL SDKCK FRDM BN ,835.17
895972,STRUT EX FIX SALVATION M,7218.75
896029,CAGE SPNL 15X6MM        ,1800.00
896033,SCREW SPNL 3.5X14M P-AX ,1370.00
896038,CAP LCK QRTR SPNE THRD  ,100.00
896039,ROD SPNL 60X3.5 CPTL CRV,360.00
896042,SPACER ORTH 15MM INDPD  ,10500.00
896043,SCREW BN 30X5.5 IN      ,200.00
896044,SCREW BN 25X5.5 IN      ,200.00
896045,STM FM 5 125D 133X46.5MM,4500.00
896047,06.35 SIDE-LOADING TUL  ,96.25
896048,STEM FEM ACT COLRSTD SZ2,4000.00
896049,STEM FEM 4 125D 129X46MM,4500.00
896050,IMP SYS FX 4.75MM       ,4716.00
896051,DRILL 1.6MM             ,500.00
896052,BIT DRILL 2.4MM         ,500.00
896053,REAMER 19 FEMALE PARAGON,500.00
896054,PLATE MTP LT 5D SHRT    ,3184.50
896055,SCRW RELN 8.5X55MM 2S PA,1370.00
896059,DRILL SURG SHRELINE 14  ,500.00
896090,STENT AAA EXLDR 12MMX10 ,8200.00
896109,SCREW 2.4X20 STRNLC BLU ,100.00
896122,COUNTERSINK HDLS 5.5MM  ,500.00
896123,TRIAL SUBTALAR          ,500.00
896144,GRAFT BN LNGTHNG 10X19MM,3697.50
896145,NEUROSTIM WRLS EXTRNL   ,1358.00
896146,STIM SPNL CORD 97715    ,30600.00
896147,PROGRAMMER NRSTM INTELLI,3445.75
896149,RECHARGER NRSTM PRGM RTM,5775.00
896150,SCREW BLKBIRD PAX 3.5X12,1370.00
896151,ROD BLCKBRD PRBNT 3.5X60,360.00
896152,STEM FEM 135D 2 HIP STD ,4500.00
896154,TREPHINE MINI ACTRK2    ,3014.76
896155,TREPHINE STD ACTRK2     ,3014.76
896157,DART HAMMERTOE 2.5MM    ,1700.00
896158,KIT TRMA FX 30X3MM 10D  ,1700.00
896161,SCREW HDLS CMPR 4X40MM  ,300.00
896162,INS TIB SCRP #9 X3      ,1900.00
896168,DRILL 2.0MM             ,500.00
896170,SCREW VALOR 5.0X85MM    ,696.00
896172,SCREW BN NLCKG 4.2X55MM ,276.00
896175,WIRE OLIVE 1.4 MM       ,500.00
896184,PLT 2.7MM VA-LCK CALCANL,2526.72
896246,SCREW BLKBRD P-AX 3.5X26,1370.00
896247,SCREW BLKBRD P-AX 4X12  ,1370.00
896248,ROD PREBNT 3.5X70       ,360.00
896249,SCREW DTRFRE 4.0X44MM   ,604.00
896259,KIT SYNDSMS FXN #5 2.8MM,4766.84
896266,SCREW VLR HNDFT 5X50MM  ,696.00
896274,STENT BIL 8.5FR 18CM PST,90.00
896287,SCREW BN 2.4X16MM STRNLC,100.00
896324,NAIL FIBULA 3.0MMX130MM ,8558.00
896325,SCREW BN 2.7MM 16MM     ,358.00
896335,NEEDLE SUT T-5.5 CIRC T ,509.30
896358,FLEXHD PLIABLE 360 SQCM ,84697.20
896395,FLEXHD PLIABLE 220 SQCM ,50904.00
896404,STENT TRYT 19X2.5MM     ,2600.00
896405,STENT TRYTN SDBR2.5-3X19,2600.00
896406,STENT TRYT 15X3.5-4MM   ,2600.00
896419,SCREW SPN 6.5MM 45MM    ,1370.00
896425,STNT VAS 7X37MM 135CM BL,5600.00
896440,VALVE SHUNT OSV2 CSF    ,7754.22
896486,PLATE T 6 HOLE          ,1854.00
896492,SCREW LCK 10X2.4MM      ,320.00
896495,BIT DRILL CANN 3.5MM    ,500.00
896527,SCREW BN 2.7MM 18MM     ,358.00
896532,WAND ESRG CBLTN TPZ 1MM ,3918.75
896533,STEM FEM COLRSTD SZ5    ,4000.00
896534,STEM FEM ACT COLR HI SZ6,4000.00
896536,LAPIDUS NAIL RIGHT 38MM ,3135.00
896537,NAIL BN LT 5.5X40MM 4H  ,3135.00
896538,PEG THREADED 3.5MMX24MM ,372.00
896539,STEM FEM POR NC 12X140MM,4500.00
896540,SCREW SPNE CERV 3.5X60  ,360.00
896550,SCREW NONLCK 2.7 X 22MM ,264.00
896552,SCREW BN 7.5MM 65MM TI P,800.00
896553,PLATE AGX COALTN 16X6MM ,2220.00
896555,GRAFT BN AGX 10X16X6 7D ,1700.00
896556,ANCHOR SUT 12D 2-0      ,2157.36
896558,ANCHOR SUT 24D 2-0      ,2157.36
896559,NAIL LAPIDUS RIGHT 48MM ,3135.00
896560,SCREW CERV 7X14MM       ,1800.00
896567,PEG BN FX THRD 3.5X14MM ,372.00
896569,PACK SURG GRAFTLINK ATGR,1944.00
896570,STEM FEM 80MM 12MM FULL ,5000.00
896571,PLATE TIB MDL DSTL 10H-R,2176.00
896572,STEM FEM 2 135D 118MM   ,4500.00
896573,SCREW BN 3.5MM 55MM ORTH,282.00
896574,SCREW CANC 6MM/L40MM    ,114.44
896575,SCREW AXSOS TI 6MM X 90 ,114.44
896576,NAIL LAPIDUS RIGHT 46MM ,3135.00
896577,SCREW 3.0MM X 30 MM HDLS,300.00
896578,SCREW BN 3MM 24MM FLWR C,300.00
896581,SCREW BN 3MM 28MM FLWR C,300.00
896582,SCREW HDLS CMPR 4X24    ,300.00
896583,SCREW HDLS CMPR 4X34    ,300.00
896584,ROD SPN CRVD 5.5X110MM  ,360.00
896613,NAIL HNDFT VALR 10X150MM,7366.00
896633,SCREW BN 4MM 32MM DRT-FR,604.00
896634,SCREW BN DRCO HD 4.5X38S,686.00
896635,LEAD SPN ELCTRO 5MM 50CM,6000.00
896636,PLATE CERV 2LV MXINT 30M,1900.00
896638,SURGINEO 0.5SQCM        ,6900.00
896665,EXCLUDER 16MMX14.5MMX7CM,5750.00
896694,SCREW CRTCL 42X4.5MM    ,78.04
896720,INST ARTC 5-6RT CRU RET ,1500.00
896729,GRAFT BNGF CRYO RT HEMI ,10280.00
896745,SCREW BN 3.5X10MM EXTREM,450.30
896783,KIT INST CRKSCR 4.5/14MM,1188.25
896788,HEAD BIP COCR STD 44MM  ,2000.00
896789,SCREW SNAP STROPP 2X14  ,510.00
896790,KIT IMP PLNTR PLT STROPP,1900.00
896791,KIT INST DRILL MOTOBAND ,1018.50
896793,STAPLE DYMX KT 18X18X18M,1865.00
896794,TRAY TIB UNITY KN 3 KN  ,2200.00
896797,DOME PTLR 8MM KN 1 OFST ,800.00
896798,COMPNT FEM 4 R 65X59MM  ,3100.00
896799,INSERT TIB PS UNTY 3 14M,1900.00
896801,KIT ARTHSCP FX TGHTRP DB,1330.00
896802,GUIDE PIN 355X3.2MM THRD,550.80
896803,SCREW BN LCK 3X16MM     ,170.00
896804,SCRW LCKING 3.5MMX16.0MM,170.00
896805,PLATE CERV SINTEA 54MM  ,1900.00
896806,CMPNT PTLA 3PEG LG MNSCL,910.00
896807,STM FM 8 135D 149X43.5MM,4500.00
896809,STEM FEM 2 125D 118X44MM,4500.00
896812,CMPNT SHLDR LEFT LG DEG8,4032.60
896816,CAP SPN LCKG MLT-AX     ,1440.00
896817,ROD SPN SHRT LMBR 40X5.5,360.00
896818,SCREW M-AX 6.0X50MM     ,1440.00
896821,STEM EXT KN CMNT 50X16MM,2544.10
896822,STEM FEM ECHO 76X8MM    ,5000.00
896823,STEM EXT TIV 130X175MM  ,1440.00
896824,COMPN FEM 8L 77.5X71.7MM,3100.00
896825,CMPNT TIB KN 7 UNITY    ,2200.00
896826,CMPNT PTLR 9MM KN 3 OFST,800.00
896827,INSERT TIB PS FIXD 7 9MM,1900.00
896829,KIT FREELNK REMOTE CNTRL,3204.00
896830,LEAD NRSTM 70CM PRCSN AR,7000.00
896851,SCREW SPN 6.5MM 40MM    ,1200.00
896852,SCREW SPN 7.5MM 40MM    ,1370.00
896859,CMPNT FEM AG 360D 62.5X5,1559.84
896862,MESH RECNST SCFLD CLGN  ,5200.00
896866,PLATE SCRW NLCK 2.7X12MM,264.00
896867,SCREW NONLCK 2.7MMX14MM ,264.00
896874,SCREW STERNALOC 2.4X18MM,100.00
896876,STENT ONYX UX 8X2.25MM  ,1850.00
896877,STENT ONYX UX 12X2.25MM ,1850.00
896878,STENT ONYX UX 18X2.25MM ,1850.00
896879,STENT ONYX UX 22X2.25MM ,1850.00
896880,STENT ONYX UX 30X2.25MM ,1850.00
896881,STENT ONYX UX 34X2.25MM ,1850.00
896882,STENT ONYX UX 38X2.25MM ,1850.00
896883,STENT ONYX UX 12X2.5MM  ,1850.00
896884,STENT ONYX UX 18X2.5MM  ,1850.00
896885,STENT ONYX UX 22X2.5MM  ,1850.00
896887,STENT ONYX UX 30X2.5MM  ,1850.00
896888,STENT ONYX UX 34X2.5MM  ,1850.00
896889,STENT ONYX UX 38X2.5MM  ,1850.00
896890,STENT ONYX UX 8X2.75MM  ,1850.00
896891,STENT ONYX UX 12X2.75MM ,1850.00
896892,STENT ONYX UX 15X2.75MM ,1850.00
896893,STENT ONYX UX 18X2.75MM ,1850.00
896894,STENT ONYX UX 22X2.75MM ,1850.00
896895,STENT ONYX UX 26X2.75MM ,1850.00
896898,STENT ONYX UX 38X2.75MM ,1850.00
896899,STENT ONYX UX 8X3MM     ,1850.00
896901,STENT ONYX UX 12X3MM    ,1850.00
896902,STENT ONYX UX 15X3MM    ,1850.00
